Transacted Price,Area sqm,PropertyAge,Prior Transacted Price,No of years owned,GroundFloor,LowFloor,HighFloor,Penthouse,NewPurchaser,HDBPurchaser,PrivatePurchaser,WestRegion,NorthRegion,NorthEastRegion,East Region,CentralRegion,mrt_dist_meter,sch_dist_meter
713000,127,8.2,534991,6.6,0,0,1,0,0,1,0,0,0,1,0,0,779.7132425,592.3098633
945000,127,9.3,713000,1.1,0,0,1,0,0,1,0,0,0,1,0,0,779.7132425,592.3098633
765000,126,6.7,563522,5.4,0,0,1,0,0,1,0,0,0,1,0,0,779.7132425,592.3098633
692000,126,8.1,765000,1.4,0,0,1,0,0,1,0,0,0,1,0,0,779.7132425,592.3098633
960000,183,8.2,682134,7.1,0,0,0,1,0,0,1,0,0,1,0,0,779.7132425,592.3098633
1075000,145,21.4,590200,20.5,1,0,0,0,0,1,0,0,0,0,1,0,1229.512657,278.9010659
880000,144,14.1,630900,13.3,1,0,0,0,0,0,1,0,0,0,1,0,1229.512657,278.9010659
1060000,144,21.3,880000,7.2,1,0,0,0,0,0,1,0,0,0,1,0,1229.512657,278.9010659
590000,158,3.9,620400,3,1,0,0,0,0,1,0,0,0,0,1,0,1229.512657,278.9010659
960000,120,22.2,923000,6.3,0,1,0,0,0,0,1,0,0,0,1,0,1229.512657,278.9010659
909000,120,14.7,552200,13.8,0,1,0,0,0,1,0,0,0,0,1,0,1229.512657,278.9010659
810000,129,13.6,593600,12.7,0,1,0,0,0,0,1,0,0,0,1,0,1229.512657,278.9010659
640000,120,10.9,557600,10,0,1,0,0,0,0,1,0,0,0,1,0,1229.512657,278.9010659
805000,120,19.9,640000,9,0,1,0,0,0,1,0,0,0,0,1,0,1229.512657,278.9010659
688000,124,10.7,586400,9.8,0,1,0,0,0,0,1,0,0,0,1,0,1229.512657,278.9010659
900000,120,21.2,561100,20.3,0,1,0,0,0,1,0,0,0,0,1,0,1229.512657,278.9010659
630000,120,10.7,599300,9.9,0,1,0,0,0,1,0,0,0,0,1,0,1229.512657,278.9010659
703000,120,11.1,630000,0.3,0,1,0,0,0,0,1,0,0,0,1,0,1229.512657,278.9010659
888888,120,20.2,703000,9.2,0,1,0,0,0,1,0,0,0,0,1,0,1229.512657,278.9010659
600000,119,10.5,539700,9.6,0,1,0,0,0,0,1,0,0,0,1,0,1229.512657,278.9010659
700000,119,10.9,600000,0.4,0,1,0,0,0,0,1,0,0,0,1,0,1229.512657,278.9010659
890000,119,14.6,700000,3.7,0,1,0,0,0,0,1,0,0,0,1,0,1229.512657,278.9010659
760000,119,13.4,543200,12.4,0,1,0,0,0,1,0,0,0,0,1,0,1229.512657,278.9010659
710000,120,12.7,606300,11.8,0,1,0,0,0,0,1,0,0,0,1,0,1229.512657,278.9010659
970000,120,22.2,710000,9.6,0,1,0,0,0,0,1,0,0,0,1,0,1229.512657,278.9010659
500000,119,10.1,565700,9.3,0,1,0,0,0,0,1,0,0,0,1,0,1229.512657,278.9010659
805000,119,14,546700,13,0,1,0,0,0,1,0,0,0,0,1,0,1229.512657,278.9010659
778000,119,13.3,570200,12.5,0,0,1,0,0,0,1,0,0,0,1,0,1229.512657,278.9010659
950000,119,15.9,551200,15,0,0,1,0,0,0,1,0,0,0,1,0,1229.512657,278.9010659
983000,119,21.3,950000,5.5,0,0,1,0,0,0,1,0,0,0,1,0,1229.512657,278.9010659
808000,120,13.7,577100,12.9,0,0,1,0,0,0,1,0,0,0,1,0,1229.512657,278.9010659
605000,120,12,615300,11.1,0,0,1,0,0,1,0,0,0,0,1,0,1229.512657,278.9010659
660000,119,10.7,574700,9.8,0,0,1,0,0,1,0,0,0,0,1,0,1229.512657,278.9010659
1234568,119,15.3,660000,4.6,0,0,1,0,0,1,0,0,0,0,1,0,1229.512657,278.9010659
1068000,120,17,619800,16,0,0,1,0,0,1,0,0,0,0,1,0,1229.512657,278.9010659
880000,120,14.4,586100,13.6,0,0,1,0,0,0,1,0,0,0,1,0,1229.512657,278.9010659
1050000,120,18.9,880000,4.4,0,0,1,0,0,1,0,0,0,0,1,0,1229.512657,278.9010659
705000,119,12.6,583700,11.7,0,0,1,0,0,1,0,0,0,0,1,0,1229.512657,278.9010659
803000,119,13.6,705000,1.1,0,0,1,0,0,1,0,0,0,0,1,0,1229.512657,278.9010659
915000,119,15.4,564700,14.5,0,0,1,0,0,0,1,0,0,0,1,0,1229.512657,278.9010659
663000,119,0.9,588200,0,0,0,1,0,0,1,0,0,0,0,1,0,1229.512657,278.9010659
895000,120,14.5,595100,13.6,0,0,1,0,0,0,1,0,0,0,1,0,1229.512657,278.9010659
445000,119,9.7,573700,8.8,0,0,1,0,0,1,0,0,0,0,1,0,1229.512657,278.9010659
1010000,119,16.7,445000,7,0,0,1,0,0,1,0,0,0,0,1,0,1229.512657,278.9010659
918000,120,15.2,599600,14.3,0,0,0,1,0,1,0,0,0,0,1,0,1229.512657,278.9010659
930000,119,21,597200,20.1,0,0,0,1,0,0,1,0,0,0,1,0,1229.512657,278.9010659
910000,116,10,607000,7,1,0,0,0,0,1,0,0,1,0,0,0,1371.381734,260.8105175
858000,115,14.9,513980,13,1,0,0,0,0,1,0,0,1,0,0,0,1371.381734,260.8105175
1100000,120,8.7,653000,5.7,1,0,0,0,0,1,0,0,1,0,0,0,1371.381734,260.8105175
900000,106,8.8,589890,5.5,0,1,0,0,0,1,0,0,1,0,0,0,1371.381734,260.8105175
888000,106,8.7,595600,5.6,0,1,0,0,0,0,1,0,1,0,0,0,1371.381734,260.8105175
878000,106,8.7,593310,5.5,0,1,0,0,0,0,1,0,1,0,0,0,1371.381734,260.8105175
920000,110,8.7,577500,6,0,1,0,0,0,1,0,0,1,0,0,0,1371.381734,260.8105175
880000,106,9.3,585356,5.7,0,1,0,0,0,1,0,0,1,0,0,0,1371.381734,260.8105175
810000,106,11.3,596740,8.1,0,1,0,0,0,0,1,0,1,0,0,0,1371.381734,260.8105175
858000,105,8.7,597580,5.7,0,1,0,0,0,0,1,0,1,0,0,0,1371.381734,260.8105175
900000,110,11.1,581790,8.3,0,1,0,0,0,1,0,0,1,0,0,0,1371.381734,260.8105175
810000,106,13.5,600160,10.3,0,1,0,0,0,1,0,0,1,0,0,0,1371.381734,260.8105175
900000,106,9.2,598440,6,0,1,0,0,0,1,0,0,1,0,0,0,1371.381734,260.8105175
873000,110,14,541690,11.9,0,1,0,0,0,0,1,0,1,0,0,0,1371.381734,260.8105175
810000,106,12.1,624401,8.7,0,0,1,0,0,0,1,0,1,0,0,0,1371.381734,260.8105175
910000,105,8.7,539725,6.4,0,0,1,0,0,1,0,0,1,0,0,0,1371.381734,260.8105175
880000,106,9.9,632000,6.7,0,0,1,0,0,1,0,0,1,0,0,0,1371.381734,260.8105175
890000,106,8.7,629830,5.3,0,0,1,0,0,1,0,0,1,0,0,0,1371.381734,260.8105175
840000,110,12.3,596150,10,0,0,1,0,0,1,0,0,1,0,0,0,1371.381734,260.8105175
920000,105,8.8,547740,6.5,0,0,1,0,0,1,0,0,1,0,0,0,1371.381734,260.8105175
950000,110,8.9,679000,5.7,0,0,1,0,0,0,1,0,1,0,0,0,1371.381734,260.8105175
880000,106,8.9,636670,5.5,0,0,1,0,0,0,1,0,1,0,0,0,1371.381734,260.8105175
830000,105,14.6,519340,12.6,0,0,1,0,0,1,0,0,1,0,0,0,1371.381734,260.8105175
950000,110,8.9,682696,5.5,0,0,1,0,0,0,1,0,1,0,0,0,1371.381734,260.8105175
850000,106,10.8,642390,7.4,0,0,1,0,0,1,0,0,1,0,0,0,1371.381734,260.8105175
920000,108,9.1,652180,5.7,0,0,1,0,0,1,0,0,1,0,0,0,1371.381734,260.8105175
855000,105,14,643790,10.8,0,0,1,0,0,1,0,0,1,0,0,0,1371.381734,260.8105175
925000,105,8.6,651000,5.3,0,0,0,1,0,1,0,0,1,0,0,0,1371.381734,260.8105175
908000,110,10.6,685200,7.2,0,0,0,1,0,1,0,0,1,0,0,0,1371.381734,260.8105175
1140000,114,7.1,926000,6.3,0,1,0,0,0,1,0,0,0,1,0,0,1306.894985,691.5255491
1015000,127,10.7,642320,8.1,1,0,0,0,0,1,0,0,1,0,0,0,1371.381734,260.8105175
908000,120,14.9,700000,11.8,1,0,0,0,1,0,0,0,1,0,0,0,1371.381734,260.8105175
895000,106,9.1,593910,5.6,0,1,0,0,0,1,0,0,1,0,0,0,1371.381734,260.8105175
798000,106,12.6,706000,8.9,0,1,0,0,0,1,0,0,1,0,0,0,1371.381734,260.8105175
900000,110,9.6,790000,6,0,1,0,0,0,1,0,0,1,0,0,0,1371.381734,260.8105175
890000,106,10,690440,6.3,0,1,0,0,0,0,1,0,1,0,0,0,1371.381734,260.8105175
923000,110,8.8,590000,6.1,0,1,0,0,0,0,1,0,1,0,0,0,1371.381734,260.8105175
888000,106,8.6,562950,6.1,0,1,0,0,0,0,1,0,1,0,0,0,1371.381734,260.8105175
860000,106,9.7,633000,6.4,0,1,0,0,0,1,0,0,1,0,0,0,1371.381734,260.8105175
915000,117,13.8,688000,10.8,0,1,0,0,0,1,0,0,1,0,0,0,1371.381734,260.8105175
838000,106,10.6,542360,8,0,1,0,0,0,1,0,0,1,0,0,0,1371.381734,260.8105175
1015000,117,8.7,670440,5.8,0,1,0,0,0,1,0,0,1,0,0,0,1371.381734,260.8105175
938000,110,8.7,601000,5.9,0,1,0,0,0,1,0,0,1,0,0,0,1371.381734,260.8105175
863000,106,10.8,633722,7.4,0,0,1,0,0,1,0,0,1,0,0,0,1371.381734,260.8105175
830000,106,13.6,622420,10,0,0,1,0,0,0,1,0,1,0,0,0,1371.381734,260.8105175
1025000,117,9.6,735230,6.4,0,0,1,0,0,1,0,0,1,0,0,0,1371.381734,260.8105175
850000,110,12.9,705000,9.7,0,0,1,0,0,1,0,0,1,0,0,0,1371.381734,260.8105175
920000,117,14.2,643070,14.6,0,0,1,0,0,0,1,0,1,0,0,0,1371.381734,260.8105175
950000,110,8.7,710000,5.4,0,0,1,0,0,0,1,0,1,0,0,0,1371.381734,260.8105175
950000,108,8.8,648915,5.2,0,0,1,0,0,1,0,0,1,0,0,0,1371.381734,260.8105175
900000,106,8.7,656590,5.2,0,0,1,0,0,0,1,0,1,0,0,0,1371.381734,260.8105175
975000,113,9,650000,6.7,0,0,1,0,0,1,0,0,1,0,0,0,1371.381734,260.8105175
913000,110,10.8,720520,7.4,0,0,1,0,0,1,0,0,1,0,0,0,1371.381734,260.8105175
1015000,117,9.5,757210,6.1,0,0,1,0,0,1,0,0,1,0,0,0,1371.381734,260.8105175
830000,106,12.2,652640,8.7,0,0,0,1,0,1,0,0,1,0,0,0,1371.381734,260.8105175
920000,95,7,779000,6,0,1,0,0,0,1,0,0,0,1,0,0,1306.894985,691.5255491
1203000,129,3.6,1048000,2.8,0,0,1,0,0,1,0,0,0,1,0,0,1306.894985,691.5255491
780000,101,12.6,408500,11.8,1,0,0,0,0,1,0,0,1,0,0,0,1371.381734,260.8105175
860000,98,8.8,374890,7.9,1,0,0,0,0,1,0,0,1,0,0,0,1371.381734,260.8105175
850000,101,9,380710,8.1,1,0,0,0,0,1,0,0,1,0,0,0,1371.381734,260.8105175
820000,94,8.7,358110,7.7,1,0,0,0,0,1,0,0,1,0,0,0,1371.381734,260.8105175
810000,91,10.9,385440,10,0,1,0,0,0,1,0,0,1,0,0,0,1371.381734,260.8105175
730000,89,11.6,386080,10.2,0,1,0,0,0,1,0,0,1,0,0,0,1371.381734,260.8105175
780000,91,8.9,355080,8,0,1,0,0,0,1,0,0,1,0,0,0,1371.381734,260.8105175
818000,91,9.1,357530,8.2,0,1,0,0,0,1,0,0,1,0,0,0,1371.381734,260.8105175
775000,84,8.7,360160,7.2,0,1,0,0,0,1,0,0,1,0,0,0,1371.381734,260.8105175
825188,91,8.8,388960,7.8,0,1,0,0,0,1,0,0,1,0,0,0,1371.381734,260.8105175
840000,89,9.1,391822,7.6,0,1,0,0,0,1,0,0,1,0,0,0,1371.381734,260.8105175
805000,91,10.8,368160,9.9,0,1,0,0,0,0,1,0,1,0,0,0,1371.381734,260.8105175
788000,84,8.6,336810,7.7,0,1,0,0,0,0,1,0,1,0,0,0,1371.381734,260.8105175
845000,89,8.8,359250,7.8,0,1,0,0,0,1,0,0,1,0,0,0,1371.381734,260.8105175
690000,84,15,339070,14,0,1,0,0,0,1,0,0,1,0,0,0,1371.381734,260.8105175
810000,91,11.2,429710,9.9,0,1,0,0,0,1,0,0,1,0,0,0,1371.381734,260.8105175
838000,89,9,389300,7.5,0,1,0,0,0,1,0,0,1,0,0,0,1371.381734,260.8105175
838000,91,10.1,364880,9.3,0,1,0,0,0,0,1,0,1,0,0,0,1371.381734,260.8105175
780000,84,9,341330,8,0,1,0,0,0,1,0,0,1,0,0,0,1371.381734,260.8105175
850000,91,9.2,399150,8.3,0,0,1,0,0,0,1,0,1,0,0,0,1371.381734,260.8105175
780000,84,8.8,343590,7.9,0,0,1,0,0,1,0,0,1,0,0,0,1371.381734,260.8105175
855000,91,9,406020,8.3,0,0,1,0,0,1,0,0,1,0,0,0,1371.381734,260.8105175
840000,89,9,364260,8,0,0,1,0,0,1,0,0,1,0,0,0,1371.381734,260.8105175
773000,91,11.5,370750,10.8,0,0,1,0,0,1,0,0,1,0,0,0,1371.381734,260.8105175
720000,91,14.5,840000,5.7,0,0,1,0,0,0,1,0,1,0,0,0,1371.381734,260.8105175
718000,89,13.8,370270,12.9,0,0,1,0,0,1,0,0,1,0,0,0,1371.381734,260.8105175
840000,91,10.3,373690,9.5,0,0,1,0,0,0,1,0,1,0,0,0,1371.381734,260.8105175
830000,91,8.8,439910,7.3,0,0,1,0,0,0,1,0,1,0,0,0,1371.381734,260.8105175
734000,84,11.9,379130,10.6,0,0,1,0,0,0,1,0,1,0,0,0,1371.381734,260.8105175
760000,91,12.8,445010,11.3,0,0,1,0,0,1,0,0,1,0,0,0,1371.381734,260.8105175
788000,89,10.6,411940,9,0,0,1,0,0,1,0,0,1,0,0,0,1371.381734,260.8105175
760000,91,13.5,379570,12.7,0,0,1,0,0,1,0,0,1,0,0,0,1371.381734,260.8105175
818000,84,8.8,354890,7.9,0,0,1,0,0,1,0,0,1,0,0,0,1371.381734,260.8105175
838000,91,8.6,447642,7.2,0,0,0,1,0,1,0,0,1,0,0,0,1371.381734,260.8105175
1005000,120,9,537020,7.2,1,0,0,0,0,1,0,0,1,0,0,0,1371.381734,260.8105175
825000,91,8.7,511770,5.7,0,1,0,0,0,1,0,0,1,0,0,0,1371.381734,260.8105175
690000,91,14.9,825000,6.2,0,1,0,0,0,1,0,0,1,0,0,0,1371.381734,260.8105175
898000,109,8.6,512010,6.7,0,1,0,0,0,1,0,0,1,0,0,0,1371.381734,260.8105175
960000,111,8.7,515560,7.1,0,1,0,0,0,0,1,0,1,0,0,0,1371.381734,260.8105175
780000,91,9,520140,5.9,0,1,0,0,0,1,0,0,1,0,0,0,1371.381734,260.8105175
815000,91,9.2,405100,7.4,0,1,0,0,0,1,0,0,1,0,0,0,1371.381734,260.8105175
810000,109,14.8,494000,13.1,0,1,0,0,0,0,1,0,1,0,0,0,1371.381734,260.8105175
970888,111,9.1,515510,7.4,0,1,0,0,0,1,0,0,1,0,0,0,1371.381734,260.8105175
825000,91,9.1,418830,7.3,0,1,0,0,0,1,0,0,1,0,0,0,1371.381734,260.8105175
830000,91,10.1,475690,7.8,0,1,0,0,0,1,0,0,1,0,0,0,1371.381734,260.8105175
875000,109,10.7,524610,8.6,0,1,0,0,0,1,0,0,1,0,0,0,1371.381734,260.8105175
958000,113,9.9,616780,7.1,0,1,0,0,0,1,0,0,1,0,0,0,1371.381734,260.8105175
870000,113,14.5,958000,4.6,0,1,0,0,0,1,0,0,1,0,0,0,1371.381734,260.8105175
858000,91,8.7,409990,6.9,0,1,0,0,0,1,0,0,1,0,0,0,1371.381734,260.8105175
848000,91,8.8,427250,6.6,0,1,0,0,0,1,0,0,1,0,0,0,1371.381734,260.8105175
865000,109,14.1,506800,12.5,0,1,0,0,0,1,0,0,1,0,0,0,1371.381734,260.8105175
830000,91,8.7,411900,7,0,1,0,0,0,1,0,0,1,0,0,0,1371.381734,260.8105175
815000,91,8.7,479300,6.1,0,0,1,0,0,1,0,0,1,0,0,0,1371.381734,260.8105175
850000,109,13.2,516470,11.4,0,0,1,0,0,1,0,0,1,0,0,0,1371.381734,260.8105175
818000,91,8.9,475000,6.7,0,0,1,0,0,1,0,0,1,0,0,0,1371.381734,260.8105175
955000,109,8.8,540000,6.9,0,0,1,0,0,0,1,0,1,0,0,0,1371.381734,260.8105175
755000,91,13.7,557360,10.6,0,0,1,0,0,0,1,0,1,0,0,0,1371.381734,260.8105175
792000,91,12.9,552600,9.8,0,0,1,0,0,1,0,0,1,0,0,0,1371.381734,260.8105175
830000,91,10.6,551000,7.3,0,0,1,0,0,1,0,0,1,0,0,0,1371.381734,260.8105175
960000,111,9.8,702550,6.7,0,0,1,0,0,1,0,0,1,0,0,0,1371.381734,260.8105175
731000,91,11.8,563230,8.6,0,0,1,0,0,1,0,0,1,0,0,0,1371.381734,260.8105175
978000,109,9,692000,5.8,0,0,1,0,0,1,0,0,1,0,0,0,1371.381734,260.8105175
978000,111,8.8,718000,5.5,0,0,1,0,0,0,1,0,1,0,0,0,1371.381734,260.8105175
880000,111,12.8,978000,4,0,0,1,0,0,1,0,0,1,0,0,0,1371.381734,260.8105175
855000,91,9.3,563230,6,0,0,1,0,0,1,0,0,1,0,0,0,1371.381734,260.8105175
688000,91,14.9,566170,11.7,0,0,0,1,0,1,0,0,1,0,0,0,1371.381734,260.8105175
910000,109,10.1,535590,8.4,0,0,0,1,0,1,0,0,1,0,0,0,1371.381734,260.8105175
968000,111,8.7,581000,6.7,0,0,0,1,0,0,1,0,1,0,0,0,1371.381734,260.8105175
1100000,127,9,543360,7.5,1,0,0,0,0,0,1,0,1,0,0,0,1371.381734,260.8105175
790000,91,8.6,508370,5.5,0,1,0,0,0,1,0,0,1,0,0,0,1371.381734,260.8105175
655000,91,14.9,790000,6.3,0,1,0,0,1,0,0,0,1,0,0,0,1371.381734,260.8105175
828000,91,9.7,511530,6.8,0,1,0,0,0,1,0,0,1,0,0,0,1371.381734,260.8105175
885000,117,13.5,618000,10.9,0,1,0,0,0,0,1,0,1,0,0,0,1371.381734,260.8105175
890000,117,13.4,535510,11.7,0,1,0,0,0,1,0,0,1,0,0,0,1371.381734,260.8105175
795000,91,8.7,401600,7.1,0,0,1,0,0,1,0,0,1,0,0,0,1371.381734,260.8105175
818000,91,10.8,405030,9.3,0,0,1,0,0,1,0,0,1,0,0,0,1371.381734,260.8105175
880000,106,8.7,618803,5.1,0,0,1,0,0,1,0,0,1,0,0,0,1371.381734,260.8105175
851000,91,9.2,407970,7.7,0,0,1,0,0,0,1,0,1,0,0,0,1371.381734,260.8105175
758000,91,13.6,851000,4.4,0,0,1,0,0,0,1,0,1,0,0,0,1371.381734,260.8105175
840000,106,8.6,627000,5.3,0,0,1,0,0,0,1,0,1,0,0,0,1371.381734,260.8105175
736000,91,13,410920,11.3,0,0,1,0,0,1,0,0,1,0,0,0,1371.381734,260.8105175
928000,106,8.7,490050,7.1,0,0,1,0,0,1,0,0,1,0,0,0,1371.381734,260.8105175
745000,106,14.8,630969,11.1,0,0,1,0,0,1,0,0,1,0,0,0,1371.381734,260.8105175
758000,91,14,431680,12.3,0,0,0,1,0,1,0,0,1,0,0,0,1371.381734,260.8105175
860000,117,9.5,440000,8.2,1,0,0,0,0,1,0,0,0,0,1,0,1228.123032,399.941675
840000,117,9.2,439000,8,1,0,0,0,0,1,0,0,0,0,1,0,1228.123032,399.941675
1100000,139,17.2,528444,16.5,1,0,0,0,0,0,1,0,0,0,1,0,1228.123032,399.941675
955000,139,9,528444,8.1,1,0,0,0,0,1,0,0,0,0,1,0,1228.123032,399.941675
1030000,123,16.5,478000,14.9,0,1,0,0,0,0,1,0,0,0,1,0,1228.123032,399.941675
730000,109,8.5,430736,6.2,0,1,0,0,0,1,0,0,0,0,1,0,1228.123032,399.941675
848000,109,13.1,730000,4.6,0,1,0,0,0,1,0,0,0,0,1,0,1228.123032,399.941675
950000,120,16.5,495707,15.8,0,1,0,0,0,1,0,0,0,0,1,0,1228.123032,399.941675
868000,109,9.5,430000,7.3,0,1,0,0,0,1,0,0,0,0,1,0,1228.123032,399.941675
850000,120,8.9,498291,8.2,0,1,0,0,0,0,1,0,0,0,1,0,1228.123032,399.941675
900000,120,15.9,850000,7,0,1,0,0,0,1,0,0,0,0,1,0,1228.123032,399.941675
1038000,120,12.3,498291,11.6,0,1,0,0,0,1,0,0,0,0,1,0,1228.123032,399.941675
880000,123,9.3,487000,7.9,0,1,0,0,0,1,0,0,0,0,1,0,1228.123032,399.941675
758000,109,8.8,435857,6.7,0,1,0,0,0,1,0,0,0,0,1,0,1228.123032,399.941675
750000,109,8.4,448324,7.8,0,1,0,0,0,0,1,0,0,0,1,0,1228.123032,399.941675
860000,109,10.3,750000,1.9,0,1,0,0,0,1,0,0,0,0,1,0,1228.123032,399.941675
840000,109,16.3,448324,15.6,0,1,0,0,0,1,0,0,0,0,1,0,1228.123032,399.941675
880000,120,9.6,503462,9,0,1,0,0,0,0,1,0,0,0,1,0,1228.123032,399.941675
927000,120,15.4,880000,5.7,0,1,0,0,0,1,0,0,0,0,1,0,1228.123032,399.941675
870000,123,15.4,495000,14.5,0,0,1,0,0,1,0,0,0,0,1,0,1228.123032,399.941675
768000,109,8.9,450907,8.2,0,0,1,0,0,0,1,0,0,0,1,0,1228.123032,399.941675
750000,109,8.8,438000,7.3,0,0,1,0,0,0,1,0,0,0,1,0,1228.123032,399.941675
850000,120,8.9,506045,8.3,0,0,1,0,0,1,0,0,0,0,1,0,1228.123032,399.941675
1000000,120,10.6,850000,1.6,0,0,1,0,0,0,1,0,0,0,1,0,1228.123032,399.941675
800000,120,9,506045,8.4,0,0,1,0,0,0,1,0,0,0,1,0,1228.123032,399.941675
1053888,123,12.2,509491,11.5,0,0,1,0,0,1,0,0,0,0,1,0,1228.123032,399.941675
840000,120,9,508630,8.3,0,0,1,0,0,1,0,0,0,0,1,0,1228.123032,399.941675
755000,109,8.7,456078,8,0,0,1,0,0,1,0,0,0,0,1,0,1228.123032,399.941675
930000,109,10.8,755000,2.1,0,0,1,0,0,1,0,0,0,0,1,0,1228.123032,399.941675
788000,109,9,440000,7.4,0,0,1,0,0,0,1,0,0,0,1,0,1228.123032,399.941675
838888,120,8.8,511214,8.1,0,0,1,0,0,1,0,0,0,0,1,0,1228.123032,399.941675
1070000,120,11.5,838888,2.7,0,0,1,0,0,0,1,0,0,0,1,0,1228.123032,399.941675
1020000,120,17.4,1070000,5.9,0,0,1,0,0,0,1,0,0,0,1,0,1228.123032,399.941675
868000,120,9.1,511214,8.5,0,0,1,0,0,1,0,0,0,0,1,0,1228.123032,399.941675
975000,120,13.5,868000,4.4,0,0,1,0,0,1,0,0,0,0,1,0,1228.123032,399.941675
970000,123,10.2,514660,9.6,0,0,1,0,0,1,0,0,0,0,1,0,1228.123032,399.941675
868000,109,9.4,440000,8.3,0,0,1,0,0,0,1,0,0,0,1,0,1228.123032,399.941675
886008,109,16.6,868000,7.1,0,0,1,0,0,0,1,0,0,0,1,0,1228.123032,399.941675
1044888,123,10.7,517245,9.9,0,0,0,1,0,1,0,0,0,0,1,0,1228.123032,399.941675
945000,109,10.8,461247,10.1,0,0,0,1,0,0,1,0,0,0,1,0,1228.123032,399.941675
888000,109,16,945000,5.1,0,0,0,1,0,1,0,0,0,0,1,0,1228.123032,399.941675
1615000,225,10.3,787763,9.6,0,0,0,1,0,0,1,0,0,0,1,0,1228.123032,399.941675
990000,129,16.8,496600,16.3,1,0,0,0,0,0,1,0,0,1,0,0,735.3040566,552.1320762
520000,174,8.8,672600,8.3,1,0,0,0,0,0,1,0,0,1,0,0,735.3040566,552.1320762
540000,117,11.1,553392,7.8,0,1,0,0,0,1,0,0,0,1,0,0,735.3040566,552.1320762
820000,117,13.1,540000,2.1,0,1,0,0,0,0,1,0,0,1,0,0,735.3040566,552.1320762
718000,161,10.1,682600,9.6,0,1,0,0,0,1,0,0,0,1,0,0,735.3040566,552.1320762
1210000,161,14,718000,3.9,0,1,0,0,0,0,1,0,0,1,0,0,735.3040566,552.1320762
418000,122,9.1,569810,6.4,0,1,0,0,0,0,1,0,0,1,0,0,735.3040566,552.1320762
787000,122,12.5,418000,3.4,0,1,0,0,0,1,0,0,0,1,0,0,735.3040566,552.1320762
920000,122,14.7,558315,12.3,0,1,0,0,0,1,0,0,0,1,0,0,735.3040566,552.1320762
433000,121,8.3,583188,6.6,0,1,0,0,0,1,0,0,0,1,0,0,735.3040566,552.1320762
425000,122,9.2,546204,7.4,0,1,0,0,0,1,0,0,0,1,0,0,735.3040566,552.1320762
460000,120,8.6,596618,6.8,0,1,0,0,0,0,1,0,0,1,0,0,735.3040566,552.1320762
930000,120,15.6,460000,7.1,0,1,0,0,0,1,0,0,0,1,0,0,735.3040566,552.1320762
725000,117,12.3,563350,10.1,0,1,0,0,0,0,1,0,0,1,0,0,735.3040566,552.1320762
928000,117,16.1,725000,3.8,0,1,0,0,0,1,0,0,0,1,0,0,735.3040566,552.1320762
990000,117,20.6,928000,4.5,0,1,0,0,0,0,1,0,0,1,0,0,735.3040566,552.1320762
965000,127,16.6,577220,14.1,0,1,0,0,0,1,0,0,0,1,0,0,735.3040566,552.1320762
968000,127,21.6,965000,5.1,0,1,0,0,0,0,1,0,0,1,0,0,735.3040566,552.1320762
420000,116,9.4,491832,7.7,0,1,0,0,0,1,0,0,0,1,0,0,735.3040566,552.1320762
875000,116,14,525600,13.4,0,1,0,0,0,0,1,0,0,1,0,0,735.3040566,552.1320762
720000,117,12.2,556232,10.4,0,1,0,0,0,0,1,0,0,1,0,0,735.3040566,552.1320762
888000,121,20,571860,18.3,0,1,0,0,0,0,1,0,0,1,0,0,735.3040566,552.1320762
610000,122,9.9,572272,8.2,0,1,0,0,0,1,0,0,0,1,0,0,735.3040566,552.1320762
408000,121,8.8,536636,7.1,0,1,0,0,0,1,0,0,0,1,0,0,735.3040566,552.1320762
680000,121,10,408000,1.2,0,1,0,0,0,1,0,0,0,1,0,0,735.3040566,552.1320762
808888,122,13,561545,10.6,0,1,0,0,0,0,1,0,0,1,0,0,735.3040566,552.1320762
420000,121,8.8,586316,7.1,0,1,0,0,0,0,1,0,0,1,0,0,735.3040566,552.1320762
610000,122,11.5,556000,11,0,1,0,0,0,1,0,0,0,1,0,0,735.3040566,552.1320762
670000,122,11.8,610000,0.3,0,1,0,0,0,0,1,0,0,1,0,0,735.3040566,552.1320762
710000,120,11.8,587052,10.1,0,1,0,0,0,0,1,0,0,1,0,0,735.3040566,552.1320762
750000,117,12.6,560616,10.4,0,1,0,0,0,1,0,0,0,1,0,0,735.3040566,552.1320762
480000,116,9.4,507870,7.6,0,1,0,0,0,1,0,0,0,1,0,0,735.3040566,552.1320762
688000,116,12,480000,2.6,0,1,0,0,0,1,0,0,0,1,0,0,735.3040566,552.1320762
880000,127,13.4,554400,11.7,0,1,0,0,0,1,0,0,0,1,0,0,735.3040566,552.1320762
970000,122,16.1,571410,14.4,0,1,0,0,0,0,1,0,0,1,0,0,735.3040566,552.1320762
990000,121,14.9,574920,13.2,0,1,0,0,0,1,0,0,0,1,0,0,735.3040566,552.1320762
930000,122,21.3,544104,19.6,0,1,0,0,0,1,0,0,0,1,0,0,735.3040566,552.1320762
790000,122,12.8,564775,10.5,0,1,0,0,0,1,0,0,0,1,0,0,735.3040566,552.1320762
988000,122,15.8,563200,15.4,0,1,0,0,0,1,0,0,0,1,0,0,735.3040566,552.1320762
440000,127,9.1,577536,7.3,0,1,0,0,0,1,0,0,0,1,0,0,735.3040566,552.1320762
